carName,trim,engine,compressor,exhaust,gas,output,torque,fuel,lengthWidth,weight,shift,carType,year,image,price
도요타 에스티마,2.4 HEV,l4,자연흡기,"2,362cc","가솔린, 하이브리드",150hp,19.4kg.m,18km/ℓ,"4,820mm / 1,810mm","1,950~1,990kg",CVT,준대형 RV,2018.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180227_87%2Fauto_15197195966419SjOI_PNG%2F20180227171928_guoYeIdg.png,"4,311,163~4,928,727엔"
도요타 코롤라,1.8 HEV,I4,자연흡기,"1,798cc","가솔린, 하이브리드","121hp,98hp,72kW","163Nm,14.5kg.m",23.3km/ℓ,"4,460mm / 1,825mm",215mm / 60 / 17inch,CVT,준중형 SUV,2024.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240213_142%2Fauto_1707804456222hzPti_PNG%2F20240213150716_s0IpaHOv.png,가격정보 없음
도요타 셀리카,1.8 가솔린,I4,자연흡기,"1,794cc",가솔린,143hp,17.6kg.m,12.8~13.0km/ℓ,"4,350mm / 1,735mm","1,075~1,116kg",자동4단,스포츠카 쿠페,1999.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210210_96%2Fauto_16129383502319LmbU_PNG%2F20210210152528_IHMlWLew.png,가격정보 없음
도요타 솔라라,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 야리스,1.5 HEV,I4,자연흡기,"1,497cc","가솔린, 하이브리드 ","129hp,91hp",12.2kg.m,9.7초,"3,940mm / 1,745mm","1,180kg",CVT,소형 해치백,2024.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241203_4%2Fauto_17332004450032OfUR_PNG%2F20241203133355_BSzA333p.png,가격정보 없음
도요타 프리비아,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 C-HR,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 MR-2,2.0 가솔린 후륜구동,직렬 4기통,자료없음,"1,998cc",가솔린,19kg.m,자료없음,225km/h,"4,170mm / 1,695mm",자료없음,수동5단,자료없음,자료없음,자료없음,자료없음
도요타 WiLL,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 iQ,1.0 가솔린,자료없음,자연흡기,996cc,가솔린,68hp,9.2kg.m,20.8km/ℓ,"2,985mm / 1,680mm",890kg,CVT,소형 해치백,2013.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_34%2Fauto_1496048635085fv8jQ_PNG%2F31288_2013__iQ.png,"1,400,000엔"
도요타 락티스,1.5 가솔린,자료없음,자연흡기,"1,496cc",가솔린,109hp,13.9kg.m,19km/ℓ,"3,995mm / 1,695mm","1,110kg",CVT,소형 해치백,2013.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_199%2Fauto_1496048589040D15db_PNG%2F31435_2013__.png,"1,510,000~1,625,000엔"
도요타 락티스,1.3 가솔린,자료없음,자연흡기,"1,329cc",가솔린,95hp,12.3kg.m,18.4km/ℓ,"3,995mm / 1,695mm","1,090kg",CVT,소형 해치백,2013.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_199%2Fauto_1496048589040D15db_PNG%2F31435_2013__.png,"1,510,000~1,625,000엔"
도요타 마크X,3.5 가솔린,V6,자연흡기,"3,456cc",가솔린,318hp,38.7kg.m,10km/ℓ,"4,770mm / 1,795mm","1,560kg",자동6단,중형 세단,2018.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180426_167%2Fauto_1524731424603YSrKQ_PNG%2F20180426173011_EsZF2Myf.png,"3,434,400~3,850,200엔"
도요타 마크X,2.5 가솔린,V6,자연흡기,"2,499cc",가솔린,203hp,24.8kg.m,11.8km/ℓ,"4,770mm / 1,795mm","1,520kg",자동6단,중형 세단,2018.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180426_167%2Fauto_1524731424603YSrKQ_PNG%2F20180426173011_EsZF2Myf.png,"3,434,400~3,850,200엔"
도요타 매트릭스,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 베르소,1.8 가솔린,자료없음,자연흡기,"1,798cc",가솔린,145hp,18.4kg.m,18.5초,"4,460mm / 1,790mm",자료없음,맥퍼슨 스트럿,준중형 SUV,2013.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_214%2Fauto_1496048282973Foh5V_PNG%2F28989_2013__.png,가격정보 없음
도요타 벤자,2.5 HEV,I4,자연흡기,"2,497cc","가솔린, 하이브리드",자료없음,자료없음,17.0km/ℓ,/ / 18~19inch,자료없음,CVT,중형 SUV,2021.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200519_271%2Fauto_1589850268949Fb7aF_PNG%2F20200519100415_CYA5VYTj.png,"33,645~40,975달러"
도요타 벨파이어,2.5 PHEV,I4,자연흡기,"2,487cc",자료없음,"302hp,180hp",자료없음,73km,"4,995mm / 1,850mm",225mm / 55 / 19inch,CVT,준대형 RV,2025.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241223_115%2Fauto_1734917681473fV2DX_PNG%2F20241223103425_xm4FbYbw.png,"10,850,000엔"
도요타 사이,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 세라,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 셀시오,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 알테자,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 액스트라캡,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 에스콰이어,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 위시,2.0 가솔린,자료없음,자연흡기,"1,986cc",가솔린,152hp,19.7kg.m,14.4km/ℓ,"4,600mm / 1,745mm","1,430kg",CVT,준중형 SUV,2013.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_62%2Fauto_1496048624924ftqQ5_PNG%2F31265_2013__.png,"1,850,000~2,510,000엔"
도요타 위시,1.8 가솔린,자료없음,자연흡기,"1,797cc",가솔린,143hp,17.6kg.m,15.8km/ℓ,"4,600mm / 1,720mm","1,370kg",CVT,준중형 SUV,2013.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_62%2Fauto_1496048624924ftqQ5_PNG%2F31265_2013__.png,"1,850,000~2,510,000엔"
도요타 이스트,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 카미,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 코로나,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 파쏘,1.0 가솔린,자료없음,자연흡기,996cc,가솔린,69hp,9.4kg.m,24.4~28km/ℓ,"3,660mm / 1,665mm",910~960kg,CVT,소형 해치백,2018.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180227_191%2Fauto_1519706364227Wcktx_PNG%2F20180227133913_NDFzaJT8.png,"1,431,000~1,830,600엔"
도요타 펀 카고,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 프레미오,2.0G,l4,자연흡기,"1,986cc",가솔린,152hp,19.7kg.m,15.6km/ℓ,"4,595mm / 1,695mm","1,270kg",CVT,준중형 세단,2017.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180124_150%2Fauto_1516779914012B04RS_PNG%2F20180124164450_YAptkXxT.png,"1,908,655~2,711,782엔"
도요타 프레미오,1.8X,l4,자연흡기,"1,797cc",가솔린,143hp,17.6kg.m,14.8~16.4km/ℓ,"4,595mm / 1,695mm","1,230~1,330kg",CVT,준중형 세단,2017.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180124_150%2Fauto_1516779914012B04RS_PNG%2F20180124164450_YAptkXxT.png,"1,908,655~2,711,782엔"
도요타 프레미오,1.5F,l4,자연흡기,"1,496cc",가솔린,109hp,13.9kg.m,19.2km/ℓ,"4,595mm / 1,695mm","1,200kg",CVT,준중형 세단,2017.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180124_150%2Fauto_1516779914012B04RS_PNG%2F20180124164450_YAptkXxT.png,"1,908,655~2,711,782엔"
도요타 픽업,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 하이럭스 써프,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
도요타 하이에이스,슈퍼 GL,l4,자연흡기,"1,998~2,982cc","가솔린, 하이브리드",144hp,30.6kg.m,10.2~11.2km/ℓ,"4,695mm / 1,695mm","1,770~1,920kg",자동6단,중형 밴,2016.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170523_97%2Fauto_1495544580906odVTj_PNG%2F61643_2016---.png,"2,856,109~3,380,914엔"
도요타 해리어,2.5 PHEV,I4,자연흡기,"2,487cc","가솔린, 하이브리드","302hp,174hp",22.3kg.m,93km,"4,740mm / 1,855mm",225mm / 55 / 19inch,자동,중형 SUV,2022.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20220929_283%2Fauto_1664424569120oyJQH_PNG%2F20220929130914_ODYNtkzv.png,가격정보 없음
도요타 기타,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
동풍소콘 C35,1.5 가솔린,자료없음,자연흡기,"1,493cc",가솔린,101hp,15kg.m,9.7km/ℓ,"4,500mm / 1,680mm",185mm / 80 / 14inch,수동5단,소형 밴,2019.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191004_246%2Fauto_1570164283458JRxGu_PNG%2F20191004134427_2wGr3LZO.png,"1,490~1,560만원"
동풍소콘 펜콘 ix5,1.5 가솔린,I4,싱글터보,"1,498cc",가솔린,150hp,22.4kg.m,9.8km/ℓ,"4,685mm / 1,865mm",235mm / 50 / 18inch,CVT,자료없음,자료없음,자료없음,자료없음
동풍소콘 C31,1.5 가솔린,자료없음,자연흡기,"1,491cc",가솔린,101hp,15kg.m,10km/ℓ,"4,730mm / 1,655mm",185mm / 80 / 14inch,수동5단,소형 트럭,2019.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191004_222%2Fauto_1570163650020fxaw9_PNG%2F20191004133356_OUGaxhjI.png,"1,250만원"
동풍소콘 C32,1.5 가솔린,자료없음,자연흡기,"1,493cc",가솔린,101hp,15kg.m,10km/ℓ,"4,940mm / 1,655mm",185mm / 80 / 14inch,수동5단,소형 트럭,2020.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191004_246%2Fauto_1570163813029tNU3p_PNG%2F20191004133639_bF7JJfyP.png,"1,350만원"
람보르기니 우라칸,5.2 가솔린,V10,자연흡기,"5,204cc",가솔린,640hp,57.6kg.m,325km/h,"4,311mm / 1,945mm",245mm / 30 / 20inch,DCT7단,스포츠카 쿠페,2024.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240411_19%2Fauto_17128070902205m284_PNG%2F20240411124438_J7ZAyAzW.png,가격정보 없음
람보르기니 우루스,4.0 PHEV,V8,트윈터보,"3,996cc","가솔린, 하이브리드","800hp,620hp,141kW","483Nm,81.6kg.m",312km/h,"5,123mm / 2,022mm","2,540kg",자동8단,대형 SUV,2024.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240425_77%2Fauto_1714019029747y18IC_PNG%2F20240425132338_Fa3Qni4O.png,가격정보 없음
람보르기니 아벤타도르,6.5 가솔린,V12,자연흡기,"6,498cc",가솔린,780hp,73.4kg.m,355km/h,"4,797mm / 2,030mm","1,600kg",자동7단,스포츠카 컨버터블,2021.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210708_155%2Fauto_16257398811596vrVk_PNG%2F20210708192429_WQXzHnR0.png,가격정보 없음
람보르기니 가야르도,LP,V10 5.2,자료없음,"5,204cc",가솔린,55.1kg.m,자료없음,325km/h,"4,345~4,386mm / 1,900mm","1,500kg",자동6단,스포츠카 쿠페,2013.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170529_134%2Fauto_1496049185435ETyBF_PNG%2F18865_2013__.png,"32,400만원"
람보르기니 디아블로,VT 6.0,V12,자연흡기,"5,992cc",가솔린,542hp,63.2kg.m,330km/h,"4,470mm / 2,040mm","1,625kg",수동5단,스포츠카 쿠페,2001.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_286%2Fauto_14979398647910vtIp_PNG%2F65157_2001__.png,가격정보 없음
람보르기니 레부엘토,6.5 HPEV,V12,자연흡기,"6,498cc",가솔린,"1015hp,825hp,140kW",73.9kg.m,350km/h,"4,947mm / 2,033mm","1,772kg",DCT8단,스포츠카 쿠페,2023.0,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230330_57%2Fauto_1680141036202i0zkA_PNG%2F20230330105027_RikKvPTu.png,가격정보 없음
람보르기니 레벤톤,6.5 가솔린,V12,자료없음,"6,496cc",가솔린,67.3kg.m,자료없음,330km/h,"4,700mm / 2,048mm","1,690kg",수동6단,스포츠카,2010.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_30%2Fauto_1496110839138Ah65J_PNG%2F66993_2010___.png,"1,100,000유로"
람보르기니 무르시엘라고,LP670-4 SuperVeloce,V12,자연흡기,"6,496cc",가솔린,670hp,66kg.m,341km/h,"4,704mm / 2,057mm","1,565kg",자료없음,스포츠카 쿠페,2010.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_140%2Fauto_14961108401272UuAt_PNG%2F58643_2010___LP_670-4_.png,"450,000달러"
람보르기니 잘파,3.5 가솔린 후륜구동,V형 8기통,자료없음,"6,496cc ",가솔린,31.1kg.m,자료없음,234km/h,"4,215mm / 1,655mm",자료없음,수동5단,스포츠카 컨버터블,1981.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_152%2Fauto_1497938716726fnein_PNG%2F31068_1981__.png,가격정보 없음
람보르기니 기타,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
랜드로버 디스커버리 스포츠 2세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
랜드로버 디스커버리 스포츠,P250,I4,싱글터보,"1,997cc",가솔린,249hp,37.2kg.m,221~225km/h,"4,597mm / 1,904mm","2,055kg",자동9단,중형 SUV,2025.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241008_25%2Fauto_1728375037458HV4pC_PNG%2F20241008171027_WUgSND4K.png,"7,390~7,780만원"
랜드로버 레인지로버 5세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
랜드로버 레인지로버 4세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
랜드로버 레인지로버,P550e,자료없음,싱글터보,"2,997cc",가솔린,"550hp,400hp,160kW","450Nm,56.1kg.m,81.6kg.m",242km/h,"5,052mm / 2,003mm","3,025kg",자동8단,대형 SUV,2025.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241126_82%2Fauto_17325951237972BNCY_PNG%2F20241126132515_IH4pUHyf.png,"23,900만원"
랜드로버 레인지로버 이보크 2세대,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음,자료없음
랜드로버 레인지로버 이보크,P250,I4,싱글터보,"1,997cc",가솔린,249hp,37.2kg.m,221km/h,"4,371mm / 1,904mm","1,930kg",자동9단,준중형 SUV,2025.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241014_33%2Fauto_1728873887632KqhLJ_PNG%2F20241014114439_FjpU276d.png,"7,420~8,140만원"
랜드로버 디스커버리 5,Sd4 2.0 디젤,l4,트윈터보,"1,999cc",디젤,240hp,51kg.m,194km/h,"4,970mm / 2,073mm",255mm / 55 / 20inch,자동8단,준대형 SUV,2017.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170619_236%2Fauto_1497866079626W5qzc_PNG%2F20170619185412_TseLfd2Q.png,"8,930~10,790만원"
랜드로버 디스커버리 5,Td6 3.0 디젤,V6,싱글터보,"2,993cc",디젤,258hp,61.2kg.m,209km/h,"4,970mm / 2,073mm",255mm / 55 / 20inch,자동8단,준대형 SUV,2017.0,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170619_236%2Fauto_1497866079626W5qzc_PNG%2F20170619185412_TseLfd2Q.png,"8,930~10,790만원"
